product,total_sale,profit,prediction
Zavod Meadow Braggot / 14.5% / IBU5 / 0.33l,1080.0,790.0,0
BrewDog Indi Pejl Ale Can,6298.219999999999,2506.2200000000003,0
Laugar Block Tovarisch / 13%,3260.0000000000005,964.0,0
To OI Mr Brown 0.33,7214.34,2332.02,0
Brewski Three Fourteen IPA,3430.8,1502.8000000000002,0
"Jaws Imperial Porter 9,5%",9913.46,4655.97,0
Stamm Beer Blood Orange Can,5815.139999999999,2615.14,0
Ruwet Cider / 0.33l,6823.71,3042.7200000000003,0
"Kees Chocolate Porter 6,2% / 0,33",921.47,243.47,0
To Ol Gose To Hollywood Barrel,61123.85,32005.129999999994,0
"Founders Solid Gold / Premium Lager / 4,4% 0,355",16810.91,6055.71,0
Gravity project Hop Runner: Mosaic-Pineapple Cider Barrel,15117.25,9552.25,0
XP G.See Void Barrel30,14465.47,6500.469999999999,0
Puhaste Dekadents Barbados Rum BA 0.33,1546.14,-313.85999999999996,0
Omnipollo Mazarin Barrel30,20594.31,9471.47,0
Humpty Dumpty La Femme Fatale 0.33,1763.29,563.29,0
Naparbier Shots Fired 6% NE IPA  0.5,6484.89,3034.8900000000003,0
Mango nectar Foco 330ml,815.0,134.96,0
Verzet Oud Bruin Super Boil 0.33,2200.0,968.0,0
18th Street Brewery Rubicon 0.473,311.99,52.99,0
Ostrovica Bold Mosaic 0.5,5033.599999999999,2483.6,0
Simbioz Vienna Stout 0.5,527.25,207.25,0
Petrus Aged Pale / 0.33l,11861.580000000002,5151.58,0
Imperial Raspberry Stout,1006.8199999999999,331.82,0
Dry Sparkling Cider Holy Jack Campfires of Rowans,6937.5,2907.5,0
GARAGE Soup IPA 0.44,16793.19,5002.19,0
Amundsen Hopbliminimal Messages NEIPA 5.5%,1360.0,512.0,0
Alvinne Fred Meets Freddy,979.89,224.89,0
"The Good Cider Of San Sebastian Manzana 0,25",1444.99,814.99,0
The Good Cider Of San Sebastian 0.75,2200.83,950.8299999999999,0
Bakunin Special Pineapple Oatmeal Session Pale Ale 0.5 Can,1200.93,580.9300000000001,0
Oude Kriek Boon Barrel 20L,18061.48,6618.98,0
To Ol Ms. Violet 0.33,2008.58,478.58,0
"Brewdog Zombie Cake / porter / 5,5%",13797.85,6376.49,0
ZAGOVOR Pixel Barrel30,16677.45,9177.449999999999,0
Pohjala Houdini 0.33,1491.8,559.8,0
Schneider Weisse Tap 6 Mein Aventinus Vintage 0.5,647.86,258.56,0
Red Button Add Your Text Here 0.33,2579.7200000000003,1229.72,0
Cider semi-dry Templar's Choice Medium Cider 0.75,2630.9600000000005,-1289.04,0
To Ol 3H Rejd,0.0,-98.75,0
"De Molen Mooi & Medogenloos Bourbon BA / imperial stout / 11,2% / 0,but.",4475.11,1341.1100000000001,0
To Ol Taanilinn Kon'jak BA,6448.62,2124.12,0
BAKUNIN Gutter Press Mango IPA 6.8%,10234.86,4704.86,0
Cider Ochad Pig Chame,2064.34,924.3399999999999,0
Gulden Draak Calvados 0.75,4878.99,1230.99,0
Heartly Pinta Mebiusa BBottle,6051.87,2171.87,0
Omnipollo Nebuchadnezzar Barrel,432.0,194.5,0
Mikkeller X-mas Porter 20Til Fra Via To From Via / 8.0% / 0.33l,2963.63,1472.4699999999998,0
BrewDog & Birrificio Italiano Grano Giusto / 5.6%,16171.66,7149.91,0
"Cider Cidre Brut La Bolee Bretone 0,75",13610.0,3940.1,0
"Mikkeller Spontan Cherry Frederiksdal 0,375",5598.99,1458.9,0
"Alesmith Orange X Pale Ale 0,355",1798.19,553.79,0
"Brewski Do I Have A Contact In Moscow 0,33",6359.09,2732.0899999999997,0
Hausmann Mikan Sour Barrel,154013.14999999997,94965.06,3
Omnipollo x Prairie - Potlatch 0.375,4049.65,1161.19,0
Cider Ross On Wye Ashton Brown Jersey Cider 0.5,10243.57,4433.57,0
Northern Monk Sandy Keer North Sea Sessions 0.44,2282.43,707.4300000000001,0
Zagovor Distemper 0.5,17630.04,6346.039999999999,0
Omnipollo Original Blueberry Frozen Yoghurt Ice Cream 0.44,394.96,-855.04,0
Vihtenaar 0.25,1572.39,548.99,0
Steppe and Wind Raspberry Mint b/a 30l,12681.14,5541.14,0
Can Red Button 1,5574.469999999999,2604.4700000000003,0
Poppels Passion Pale Ale 5.2%,37525.299999999996,27034.02,0
Cider Kerisac Cidre Breton Brut / 4.5% / 1.0l,85176.38999999998,33177.630000000005,0
"Rodenbach Vintage Limited Edition / sour red/brown / 7% / 0,75 / but",2099.74,251.74,0
"Oud Beersel Oude Gueuze / gueuze / 6% / 0,375 but",2035.0,800.0,0
"Flying Dog Brewery Bloodline / IPA / 7% / 0,355 but.",754.1600000000001,-145.84,0
Zagovor Decontrol Peachollina,49142.83,21612.829999999998,0
"Jolly Pumpkin Maracaibo Especial / belgian strong / 7,5% / 0,75",1877.3,477.3,0
STAMM BEER Hop Gun,13810.85,7900.849999999999,0
Bottle Share Ramen Barrel 20L,24255.79,11486.29,0
"Steppe and Wind Cherry Mead 0,b/a",5487.21,3187.21,0
"Bullevie Artisan Cidre Brut Nature 0,375",5518.9800000000005,2638.98,0
"Brewski x Alefarm - Stone the Crows IPA 0,33",3567.5,1527.5,0
Brewski Eric Imperial Oatmeal Stout Barrel20,13994.990000000002,5170.49,0
Mikkeller Hazy And Sally 0.5,3949.8999999999996,1199.9,0
Almogaver Wakanda Bourbon BA 0.33,1996.88,896.88,0
Ostrovica SIMPA Milkshake Mango IPA 0.5,8034.51,3764.5099999999998,0
Cool Head Sour Seas & Sweerhearts 0.33,3604.27,1436.27,0
De Moersleutel Bumps Ahead 0.33,1727.1,327.09999999999997,0
"Red Button Blue Cheeks U menja vyhodnoj, Vera 0.33",1829.36,884.36,0
To Ol Reparationsbajer Glutenfree 0.33,2417.06,647.06,0
Mikkeller I Wish IPA 0.33,4836.719999999999,1930.72,0
Cider MacIvors Traditional Dry Cider 0.5,5191.29,1879.29,0
Oscar Blues Ken-O-Bliss Hejzi IPA Barrel 20l,13851.599999999999,7499.1,0
Bakunin Bouncin Back 0.5,3506.56,1855.56,0
Can Red Button 2,6067.35,2827.3500000000004,0
Nogne O Kriek of Telemark/Krik of Telemark,4079.37,1087.37,0
To Ol Hejzi DS,2235.65,962.1699999999998,0
Omnipollo Nebuchadnezzar 0.33,16645.03,7096.769999999997,0
STAMM BEER Nevermont NE IPA Barrel,11721.89,6159.389999999999,0
Omnipollo Double Peach Popcorn Sour Barrel30L,14771.050000000001,5723.1,0
Jaws Barli Vajn BA EKSP4 Barrel,14886.95,5441.470000000001,0
"Founders All Day IPA / Session IPA / 4,7% / 0,56",5448.09,1982.89,0
"Westvleteren Extra 8 / belgian strong ale / 8% / 0,33",1212.02,458.02,0
Sahtipaja The Helm Of Awe 0.33,2419.6,658.6,0
Selfmade Pizza Boy 0.5,8405.15,3915.15,0
Brewski Blueberry Pie 0.33,1318.6100000000001,451.61,0
Firestone Walker Bretta Blanc 0.375,3380.0,1370.0,0
"Zagovor Strange Light 0,5 L",15582.37,7317.37,0
Zagovor Masjanja 45,8975.79,4355.79,0
Schneider Weisse TAP2 0.5,4147.02,2110.62,0
"Brewski Mangofeber / double IPA / 8% / 0,but.",9692.08,3612.080000000001,0
Weihenstephaner Original / lager / 0.5,237339.76000000004,118230.21000000004,3
Mikkeller Beer Geek Dessert Imperial Stout / 11.0% / 0.33l,2732.57,911.5699999999999,0
Timmermans Oude Kriek Limited Edition / 5.5% / 0.375l,9874.18,3507.68,0
Hausmann Pool 1,42365.04000000001,22820.340000000004,0
FFF Neft' / Kanpai Can 0.33,25493.88,11493.93,0
"Omnipollo Gideon's Pancake Stack 12,5% 0,33",1399.62,271.08,0
"Brussels Beer Project True & False 8,3% 0,33",2713.9700000000003,1233.97,0
"AF Brew Goseline Pump Sea Buckthorn 4,8% 0,5",14801.19,6266.1900000000005,0
De Molen Weer & Wind Bourbon BA 0.33,1839.8600000000001,553.9100000000001,0
Vibrant Forest Black Oktober 0.33,1000.0,355.0,0
Big Village Anticipation Barrel 20 L,10089.130000000001,4824.130000000001,0
Des Rocs Brune / 9%,4093.4700000000003,1813.47,0
Brekeriet Sieben 0.375,810.0,315.0,0
Brewski Creamy Carousel 0.33,1892.3799999999999,368.38,0
Uiltje Little Black Dress 0.Can,2215.89,757.8900000000001,0
Cool Brew Espresso Tonic 0.25,667.34,250.54000000000002,0
Laugar Street Dogs 0.375,2407.99,827.99,0
Ostrovica Mozzer Barrel20,28618.909999999996,15281.41,0
Midnight Project Your Quadruple Sour Thanos Juice 0.5,4316.62,1212.19,0
WarPigs Brewpub Olympic Team Alyaska Bar / Gose / 5% / 0.75 but,11212.839999999998,2585.54,0
Rodenbach Grand Cru / sour red/brown / 6% / 0./ but,63021.72,26618.269999999993,0
Blackwork 10% TIPA,6624.45,3369.45,0
Bakston Oridzhinal Bljuberri Slab Kejk Ajs Krim,10385.380000000001,1491.5800000000002,0
"BAKUNIN Super Duty IIPA 10,5%",8816.04,3886.04,0
"Aegir Tors Hammar Barleywine 13,2% Barrel",19507.72,8185.22,0
"Red Buton Most Wonderful Time For A Beer 0,5 Can",54009.13,23939.129999999997,0
Mikkeller Beer Geek Cocoa Shake 0.33,1237.2500000000002,-6.0400000000000205,0
AF Brew x WildLab - Popcorn Pimp 0.33,17483.07,7083.070000000001,0
"Brewdog Straight Up / IPA / 6,5% / 0,33",1559.23,647.23,0
Stamm Beer Sour Raspberry Party 0.5,5284.639999999999,2084.64,0
BAKUNIN x Lost & Found - 17DDH Imperial IPA,13230.37,6645.37,0
Stamm Beer Hop Gun Citra Mosaic 0.5,22106.880000000005,9392.88,0
Hausmann Berlin white,25554.29,12791.789999999999,0
"De Molen Heinde & Verre / Strong / 7,2%",3078.48,1038.48,0
Oude geuze Black Label / geuze / 7% / 0.75,1614.8600000000001,546.86,0
"Rodenbach FruitAge / 4.2% / 0,250",15936.94,7660.239999999998,0
Zagovor - Blast Beat DDH NEDIPA 8% / Barrel30,60748.229999999996,27264.529999999995,0
Americano lemonade,21095.69,21095.69,0
Evil Twin No Hero 0.473,2464.02,850.02,0
To Ol By Udder Means 0.33,4191.82,1616.72,0
Jaws Hyper DIPA 0.5,4253.82,1877.22,0
Omnipollo Devin 0.33,4597.87,1760.77,0
St Peters Without Gold Alcohol Free 0.5,6512.13,2597.1299999999997,0
Baladin Zucca 0.75,1424.0,34.0,0
Hausmann May The Siberia Be With You 0.33,15672.4,7332.4,0
Psycho x Red Cooper Barrel,11039.2,6000.45,0
Captain Lawrence Tsitra Drim Barrel,17282.9,6151.65,0
Hausmann Epic Melomel 0.33,3213.9100000000003,1453.91,0
"Brewdog Punk IPA / IPA / 5,6% / 0,Bottle",1184.4,464.4,0
Flying Dog Brewery The True Imperial IPA 0.355,3578.9700000000003,1323.97,0
"Amundsen Ink & Dagger IPA 6,5% / 0,33",5770.73,1658.73,0
"To Ol Rod Frod Med Flode 6% 0,33",3541.52,1257.26,0
"La Calavera Wood Series: Bâtard Chardonnay BA / Sour / 8,7%",4289.65,1339.6499999999999,0
Dark Horse Thirsty Trout Porter 7% Barrel,13085.72,6424.469999999999,0
Gouden Carolus Indulgence 20- Botanik / 0.75l,2250.0,649.92,0
XP Hoppy Blueberry Sour Barrel,27723.26,15038.260000000002,0
"Evil Twin Every Day, Once A Day, Give Yourself An IPA 0.473",2006.85,610.85,0
Dugges Flower Power Sour 0.33,2880.0,1263.6299999999999,0
Basqueland Imparable IPA 0.33,1403.33,428.33000000000004,0
Big Village Identity / Distrust / Luminophor 0.5,20796.24,9316.24,0
Bakunin Fever 0.5,5668.92,2688.92,0
In Peccatum Psycho Grupie Hops Crazy 0.44,2207.18,787.1800000000001,0
Red Button Thick & Thin 0.33,3000.0,1380.0,0
North Brewing Sputnik 0.33,973.14,203.14,0
Alvinne Cuvée De Mortagne 0.33,2719.0699999999997,445.07,0
Jaws Red Widow Barrel,43082.909999999996,20888.71,0
AF Brew ABV Not IBU: Nelson Sauvin 0.33,5229.0599999999995,2589.06,0
Fake Mock Tail Part 1 0.33,3858.9399999999996,2158.9399999999996,0
Brewdog Slot Machine Red Rye IPA / 5.2% / IBU55 / 0.33l zh.b,5580.46,2394.46,0
Mikkeller Mastodon Mother Puncher Sour Farmhouse IPA / 6.6% / 0.33l,9387.79,3713.1300000000006,0
"Amager Todd - The Axe Man IPA 6,5% Barrel",22147.370000000003,10897.369999999999,0
"Verzet Kameradski Balsamico 12,5%",25345.66,8757.66,0
Van Honsebrouck Kasteel Rouge 0.5 Can,65501.10999999998,40157.01000000001,0
XP G.See Vibe 0.5,10280.58,4090.5799999999995,0
GARAGE Triangles 0.44,5097.15,2171.1499999999996,0
Pohjala Reede 0.33,2477.76,737.76,0
Brewdog Opaque Jake Barrel,12010.0,5040.75,0
Tilquin Oude Mure A L'Ancienne 0.75,5937.389999999999,1569.3899999999999,0
Cool Head Deep Double Blueberry Pie 0.33,4305.3,821.2999999999998,0
Zagovor ALL SUMMER? / Algoritm Barrel 680/litr,43492.409999999996,21728.410000000003,0
XP Tryptich Oatmeal Porter Barrel30,15291.01,8826.01,0
Oskar Blues Hotbox Coffee Porter 0.355,2134.32,1097.52,0
Cantillon Rose De Gambrinus 0.75,5254.1900000000005,1741.19,0
Mad Scientist Magyar Uborka Salata 0.33,5095.98,1745.98,0
Labietis x Bakunin - Purva Medus 0.5,11710.199999999999,4192.200000000001,0
Kurpfalz Helles 0.5,6653.8,3341.7999999999997,0
Central Waters Ansatled New England IPA,1583.1599999999999,433.15999999999997,0
Omnipollo Original Birthday Ice Cream Cake IPA 0.44,779.95,-352.05,0
Pohjala As Good As It Gets 0.33,3220.0,979.0,0
La Trappe Dubbel 0.33,1150.5700000000002,548.17,0
Zagovor The First Sip 0.5,6278.17,1938.17,0
Kabinet & Zagovor Uteha 6.7%,17423.32,8757.82,0
To Ol Mr. Vajt,5710.59,2097.24,0
"Alvinne Wild West Plum Edition / sour/wild ale / 6% / 0,33",2025.0,759.0,0
"Double A Sterke Bessen 0,375",2434.4700000000003,684.47,0
Amundsen Space Tiger 0.5,7082.03,2532.0299999999997,0
Evil Twin Falco 0.473,2644.15,1030.15,0
Cider sparkling Kerisak BIO brjut 0.75,3553.52,1069.52,0
AF Brew Redneck Pumkin Ale 0.33,8764.789999999999,3924.79,0
Naparbier Hypnotic Barrel,49634.530000000006,23654.53,0
Finback Floating Weightless 0.5 Bottle,1036.6100000000001,-783.39,0
Dupont Saison Barrel20,72051.61000000002,33498.109999999986,0
ZAGOVOR Slow & Trve Barrel,13980.11,6953.610000000001,0
Holy Jack Barrel 2pcs,100442.48999999998,57367.49,3
Oka River De Kuiper Spontaan 0.375,2522.3,772.3,0
LHG Walk On By 0.44,2051.95,853.11,0
Lervig Coconuts Barrel20,50619.69,20874.26,0
Shime Blue Cup Bottle,4903.66,2016.46,0
Poiret semi-sweet Hogan's Classic Perry 0.5,900.0,410.0,0
"Oedipus Gaia / IPA / 7% / 0,33",1440.0,174.0,0
Pickled quail eggs,105798.15000000001,50655.650000000016,3
De Troch Chapeau Cuvee / gueuze / 5.5% / 0.375,8397.68,3222.6800000000003,0
Flying Dog Brewery Ranging Beach 0.355,4831.2,2289.2,0
"Magic Rock High Wire Grapefruit / fruit APA / 5,5% / 0,33",13812.760000000002,5213.159999999999,0
XP Evarej Bear Barrel,141305.49,85647.48999999999,3
XP Average Bear but,26570.519999999997,13225.520000000002,0
Birrificio Del Ducato Settembre 7%,19709.370000000003,7661.87,0
"Stone Go To IPA 0,33",6508.63,3509.4700000000003,0
"La Trappe Blond 0,33",1230.0,551.24,0
Double A Isaque 0.375,5609.79,2079.79,0
Naparbier Spoiler 0.33,9829.35,135.35000000000014,0
St-Feuillien Grisette Blanche Wit Barrel2,38993.52,24076.02,0
Kees Barrel Project 19.0.33,9254.470000000001,2587.4700000000003,0
Pohjal Ohtu Barrel30,22763.44,11526.94,0
Mobius Pint Banana Skinny Barrel30,16140.28,9787.78,0
The Bruery Terreux Mischief / Bakery 0.473,6933.87,1981.87,0
Roedenbach Vintage 0.375,3527.5099999999998,1199.51,0
BBN Berliner Weisse Blueberry & Lime 0.44,1145.0,428.0,0
Ostrovica Mad Printer 0.5,9296.88,3596.8799999999997,0
"Fuller's Matariki / New Zealand Saison / 5,8%",4422.07,1597.0700000000002,0
"Le Paulmier Cidre du Bocage Rose aux baies / 0,375",7651.390000000001,1384.3899999999999,0
Firestone Walker 8/ Can 0.355,4577.74,2421.7400000000002,0
"White Hag White Sow Nitro Oatmeal Choc Milk Stout / 5,2% / 0,but.",11367.400000000001,5440.4,0
"AF Brew / Black Magic / porter / 5,8%",146471.31000000003,83071.31000000001,3
Dugges Fresh IPA Barrel30,22895.5,10570.6,0
Dogma Deep Forest 0.5,5894.83,2994.83,0
Stamm Beer Sour Passion Party Barrel avgust,34064.869999999995,17798.620000000003,0
Zagovor x  AF Brew - A To Z Barrel,11637.619999999999,5670.12,0
To Ol Yule Maelk RUM BA 0.25,2572.93,447.92999999999995,0
Ostrovica Raspberry Smoochy Barrel,18938.47,11258.470000000001,0
Sabotage Lost Planets ALL KINDS Barrel,63967.22,36672.22,0
WildLab Citra Citra Citra 0.5,8541.67,3221.67,0
"Birra del Borgo - Rubus, 0.33 l",14393.220000000001,5427.59,0
Velimir Lemonade bottle 0.5,1388.52,1448.52,0
Wild Beer Tepach Barrel l,40445.53,21136.110000000004,0
XP Dismej but,3815.05,1435.05,0
WHITE HAG Atlantean New England Ipa 5.4%,1050.98,406.98,0
"Oud Beersel Oude Geuze Vieille Vandervelden / 6,5% / 0,375",1080.0,361.0,0
"AF Brew Raspberry Is My Sanctuary 5,3% Barrel",47701.1,24539.600000000002,0
"Stone Double Bastard Ale 11% 0,65",3559.6,1168.48,0
AF Brew Stereo Vario Raspberry And Coffee Barrel 20L,9749.36,4900.36,0
Big Village Ontology of Time 0.5,4867.589999999999,2387.5899999999997,0
Zagovor The Charming Man Barrel,16328.71,8921.21,0
Kona Hanalei Island IPA 0.355,2275.0,1155.0,0
Zagovor Trafaret BIG Barrel,34524.44,15174.440000000002,0
Aegir Nordic Vibe BA Wheat Wine 0.33,1724.62,551.62,0
Omnipollo Pleroma Barrel30,28389.41,9544.57,0
Founders Azacca 0.355,3709.72,1681.72,0
Firestone Walker Mind Haze IPA 0.355,1189.6,274.6,0
To Ol Marmelade 0.33,2296.48,731.5,0
Mikkeller I Don't Have A Red Shrimp Pils 0.33,2045.97,1573.97,0
Darkside Campfire 0.5,1063.28,543.28,0
Wild Beer Beyond Modus V 0.75,2989.3,874.3,0
Nuclear Natrium Ringer 0.33,2995.84,1495.8400000000001,0
Midnight Project TrES-2b 0.33,1327.83,392.83,0
Zagovor Soul In A Big City 0.5,11100.89,4944.89,0
Cheese Rocamadour / Trou de Cruus 2pcs,55864.26000000002,55764.26000000002,0
Cider Tatchers Cider 0.5,109886.77000000002,45000.770000000004,3
"Brewdog Zeitgeist 0,33",7215.499999999999,3033.2999999999993,0
Appleton Cider Berry Flavored Barrel,11025.1,7200.1,0
"Bakunin & Sakiskiu Alus Marshmallow IPA 5,5% 0,33",12993.78,4713.78,0
TATA Vera Barrel 30L,47291.91999999999,25609.420000000002,0
Red Button Shpala / C-C-Combo / Confetti 0.33l Can,19625.15,8020.150000000001,0
Ewil Twin IPA Kolata 0.473,2756.0,1062.0,0
Red Button Merci 0.33,8114.239999999999,4139.24,0
Pohjala Sombrero 0.33,2879.8,963.8,0
Mikkeller Hazeside NE IPA Barrel30,38706.42,14518.05,0
CRAK Cocoa Take Me Home 0.375,1811.98,-108.01999999999998,0
Red Buton The Rub 0.33,5175.54,2375.54,0
Schneider Weisse Meine helle Weisse TAP1,102580.94,61909.02,3
Cider Jaanihanso Doux 0.75,4938.33,774.33,0
North Brewing DIPA with Other Half 0.44,503.94,115.94,0
Mikkeller American Dream 0.33,2985.8399999999997,345.84000000000003,0
Hausmann Lampone / Mikan Sour 0.33,21970.940000000002,11740.94,0
AF Brew I Got Mango Worms 0.5,23331.74,9331.74,0
Ostrovica Passie 0.5,4480.33,1480.33,0
AF Brew Annual Farewell Freak Show Barrel,23539.47,11131.470000000001,0
Zagovor Soft Landing 0.5,10527.720000000001,3687.7200000000003,0
Roasted Almonds 100g,36094.409999999996,13984.41,0
Henney’s Frome Valley Herefordshire Dry Cider / 6% / 0.5 but.,66071.84000000001,23021.839999999997,0
"JAWS / Oatmeal Stout / stout / 5,2%",26607.399999999998,7037.19,0
"Magic Rock Salty Kiss 0,33",28906.629999999997,15099.829999999989,0
"Red Button Sosni Limon i Zalipni / 0,5",430.0,160.0,0
Palm bezalkogol'noe,18939.97,9530.490000000002,0
AjViBiSi Hors Tong Uit Ale Barrel l,27491.359999999993,15148.170000000006,0
To Ol Ze Hejz Krejz,2065.94,515.9,0
"Hanssens Experimental Raspberry / lambic style - fruit / 6% / 0,375 but",3111.87,842.8700000000001,0
Hausmann So Damn Fresh! 6%,18412.55,9568.8,0
ZAGOVOR All Summer In A Day Barrel30,52603.23999999999,24921.740000000005,0
Big Village Sequence Barrel,129949.26000000002,69474.25999999998,3
White Hag Roc Modern Pils Lager 0.33,3541.1600000000003,1682.16,0
Bakunin x Ostrovica - Pom Pom Pom Barrel,10045.79,5153.29,0
"Gaffel Sonnen hopfen 0,33",2035.6999999999998,515.7,0
Rowan bonfires 0.33,11619.960000000001,5569.96,0
Prairie Standart 0.355,2897.84,1192.84,0
Bakunin Double Barrel Stout,12207.699999999999,6922.7,0
De Molen Rep & Roer BA 0.33,1124.92,318.92,0
"Pohjala Imperial Ginie / 10,8% / 0,33",3832.19,1342.19,0
Vormann-Brauerei Mezusalem,1017.0699999999999,267.07,0
RED BUTTON BarrelI,74533.06999999999,45285.65999999999,0
Andekser Fol'bir Hell,93906.71999999999,46984.22,0
Bakston Raspberry Meringa Ajs Krim Paj,9686.95,2137.97,0
Aegir Ragnarek Jubileumsol 2017,2560.0,824.0,0
"Cider Araeta Sagardotegia Pear 6% 0,75",10361.279999999999,4191.28,0
Omnipollo x Monkish x Tired Hands - Space Food 0.33,2519.42,1047.38,0
WildLab Lumpa Lumpa Apricot Sour Barrel 20L,8784.46,4989.46,0
Amundsen Dessert Chocolate Marshmellow 0.33,2377.41,889.41,0
Jaws Populism Vic Secret 6%,6723.42,2648.42,0
Kees Caramel Fudge Stout Barrel20,19540.39,8961.390000000001,0
LHG New Best Friend 0.44,1832.69,352.01,0
Brewdog Punk IPA 0.5 SM,41650.7,18902.46,0
AF Brew Supercandyman Barrel,17911.8,6556.8,0
WildLab Sa Trinxa Barrel,30046.410000000003,14611.41,0
Zavod Morning Manya 0.5,10892.43,5432.43,0
Jaws Remix Malibu Zen 0.5,8251.92,3612.12,0
Non-alcoholic AF Brew Zero-Zero Takeower 0.33,6299.39,2819.39,0
"Schneider Weisse Tap 5 Meine Hopfen-Weisse / weizen bock / 8,2% / 0.5 but",112087.23999999999,48864.32000000001,3
"Brewski Candy Queen / berliner weisse / 4,7% / 0,33",5886.220000000001,1254.22,0
Stone Berliner Weisse Can,19219.58,10477.679999999998,0
Red Button Walk and Talk Barrel,27640.579999999998,12203.079999999998,0
Lost+Found R20. OA+S IPA,25255.489999999998,11474.24,0
"Amundsen Ink & Dagger 6,5%",22729.690000000002,10249.69,0
AF Brew So Glitchy Lychee! Barrel,10447.189999999999,5057.1900000000005,0
Cider Fournier Cidre De Normandie 0.75,7055.25,2075.25,0
Evil Twin Imperial Doughnut Break 0.473,1152.43,-165.57,0
Selfmade Prostor IPL 0.5,370.0,-3130.0,0
Alvinne Rondje Goesting 0.33,630.0,168.0,0
Mikkeller BeerGeek Breakfast Barrel20,16092.11,6158.29,0
"Ostrovica Neverlow/ Sour NE IPA / 6,5%",3979.8399999999997,1594.8400000000001,0
Plan B T&U WBA 0.33,2786.69,806.6899999999999,0
Caribou Kombucha Hmel' 0.33,6396.12,1726.12,0
Labietis Pokainu Mezs 0.5,6498.589999999999,1859.59,0
Pohjala Cocobanger Barrel20,19740.36,8413.909999999998,0
AF Brew Hangover Sap 0.5,12624.710000000001,4854.710000000001,0
Cider Trabanco La Sobre Madre 0.7,16137.4,5724.400000000001,0
Cider Gwatkin Foxwhelp Cider 0.75,2163.66,-116.33999999999999,0
Zagovor Sofa Surfers 0.5,12115.19,4900.19,0
Wild Beer Smoke'n'Barrels 0.33,2135.37,863.37,0
White Hag The Black Pig Nitro Irish Dry Stout Barrel30,19355.72,8174.219999999999,0
Uiltje Ella the Circus Elephant 0.44,2034.9099999999999,598.9100000000001,0
Jaws Amerikan-Stajl Lager Hop Mette,9081.44,5063.24,0
Brewski Aprikosefeber DDH NEIPA 0.33,4252.24,1315.24,0
"AF Brew Redrum / double IPA / 8,8% / 0.but",4721.46,2306.46,0
Naparbier Oude Gueuze / 6% / 0.75,31837.940000000002,-1202.059999999999,0
To OI 3XRaid Beer / IPL / 5.9% / 0.but,900.0,291.16,0
To OI Jule Mælk / RIS / 15% / 0.but,17772.58,8558.560000000001,0
Mikkeller Session IPA Citra / 4.5% / 0.33l zh.b,1646.22,583.62,0
Cider Duche de Longueville / cidre brut / 5% / 0.75,82045.56000000001,27260.559999999998,0
Amundsen Apacalyptic Thunder Juice/APAkaljutik Tander Dzhus,20776.96,7951.96,0
AF Brew Kupola end Pastila Barrel,8818.85,3861.35,0
Founders Rubaeus 0.355,37221.03,13783.099999999995,0
Brewski Mouth Full Of Joy 0.33,4803.21,1639.2099999999998,0
De Moersleutel Update Complete 0.44,988.9100000000001,-591.09,0
In Peccatum Raining Hops 0.44,2086.74,530.74,0
Pohjala Virmalised GF Barrel30,26342.06,12437.06,0
Ca Del Brado U Baccarossa 0.375,1815.0,625.0,0
XP G.See Spirit 0.5,5354.39,2361.89,0
Stamm Beer Deuterium / Limit Break NE Triple IPA 0.5,15782.209999999997,5090.21,0
Golubchik Solntsestojanie Barrel,9197.32,4522.32,0
Ostrovica x Plague - Ogre 0.5,2937.1099999999997,1377.1100000000001,0
Mikkeller 12 Winale B-Sides Bière de Champagne / 8.1% / 0.33l,11530.550000000001,4763.349999999999,0
Founders DKML / Malt Liquor / 14.2%,14138.72,6206.34,0
Saldens Amerikan IPA Barrel sentjabr',81462.1,48179.100000000006,0
Cheese Saint-Mor / Black Pearl,82126.80999999998,80951.81,0
"La Trappe Dubbel 0,33",1650.0,861.55,0
XP PURE Mango Raspberry 30L,14254.829999999998,7667.33,0
Cider FFF - Sector Gose DH Gose 5% / Acid Mango Gose 6% / Barrel202,51648.920000000006,26627.719999999994,0
Brewski Floripa 0.33,5618.049999999999,2411.05,0
Beerbliotek Goteborgswits 0.33,2722.5499999999997,768.55,0
CIdre De Noel 0.75,2710.7,-961.3,0
GARAGE Dark Times & Difficult Places 0.44,3157.3100000000004,2257.3100000000004,0
Appleton x Atlas Meadery - Sticky Fingers Barrel30,12198.55,6688.549999999999,0
Ostrovica Fresh Oil 0.5,26695.520000000004,10655.52,0
Hausmann LimonCello 0.33,5631.88,3101.8799999999997,0
Bakunin Ruka Boga Barrel,16188.050000000001,15848.050000000001,0
Brewdog Dead Pony Club / pale ale / 3.8% / 0.66 / but,23314.219999999998,8372.05,0
Mikkeller 12 Winale Bière de Champagne / 8.1% / 0.375l,9898.94,3567.14,0
Jaws Amerikan-Stajl IPA Dzhazz end Dzhus,32398.02,12049.119999999999,0
Big Village Phantasmagoria / Quintessence of Solitude / 0.5l,14771.53,7836.53,0
"Naparbier Light Cloud 2,7% 0,33",2665.8,341.80000000000007,0
Koutsky 12° Svetly Lezak / czech pilsner / 5%,188901.88,128584.87999999998,3
"AF Brew Raspberry Is My Sanctuary 5,3% 0,5 Can",15519.28,6429.280000000001,0
Kastil Ruzh Barrel,83093.62000000001,45700.72,0
Af Brew Big Black Mash MAple / 10%,9678.61,4691.110000000001,0
